timestamp,topic,lane.cross_track_error.data,lane.cross_track_error.__msgtype__
1777518317.639071,/lane/cross_track_error,0.30671426653862,std_msgs/msg/Float32
1777518317.6655307,/lane/cross_track_error,0.3045289218425751,std_msgs/msg/Float32
1777518317.7097466,/lane/cross_track_error,0.2790832221508026,std_msgs/msg/Float32
1777518317.7337463,/lane/cross_track_error,0.2829435169696808,std_msgs/msg/Float32
1777518317.7656083,/lane/cross_track_error,0.30127453804016113,std_msgs/msg/Float32
1777518317.7985322,/lane/cross_track_error,0.3086698353290558,std_msgs/msg/Float32
1777518317.8326483,/lane/cross_track_error,0.2879713475704193,std_msgs/msg/Float32
1777518317.8704515,/lane/cross_track_error,0.2971056401729584,std_msgs/msg/Float32
1777518317.9026468,/lane/cross_track_error,0.28511521220207214,std_msgs/msg/Float32
1777518317.934734,/lane/cross_track_error,0.28753194212913513,std_msgs/msg/Float32
1777518317.96816,/lane/cross_track_error,0.2949857711791992,std_msgs/msg/Float32
1777518318.0028057,/lane/cross_track_error,0.28612035512924194,std_msgs/msg/Float32
