timestamp,topic,lane.cross_track_error.data,lane.cross_track_error.__msgtype__
1777518379.0683444,/lane/cross_track_error,-0.16908641159534454,std_msgs/msg/Float32
1777518379.095205,/lane/cross_track_error,-0.17046275734901428,std_msgs/msg/Float32
1777518379.1370203,/lane/cross_track_error,-0.10919394344091415,std_msgs/msg/Float32
1777518379.178227,/lane/cross_track_error,-0.10986198484897614,std_msgs/msg/Float32
1777518379.2182372,/lane/cross_track_error,-0.10924879461526871,std_msgs/msg/Float32
1777518379.2537549,/lane/cross_track_error,-0.16874493658542633,std_msgs/msg/Float32
1777518379.2813227,/lane/cross_track_error,-0.17036858201026917,std_msgs/msg/Float32
1777518379.3128357,/lane/cross_track_error,-0.10986335575580597,std_msgs/msg/Float32
1777518379.3402278,/lane/cross_track_error,-0.10973814874887466,std_msgs/msg/Float32
1777518379.3675811,/lane/cross_track_error,-0.11015216261148453,std_msgs/msg/Float32
1777518379.3930652,/lane/cross_track_error,-0.16717495024204254,std_msgs/msg/Float32
1777518379.4180584,/lane/cross_track_error,-0.16795173287391663,std_msgs/msg/Float32
1777518379.4435108,/lane/cross_track_error,-0.10920722782611847,std_msgs/msg/Float32
1777518379.4757607,/lane/cross_track_error,-0.16899730265140533,std_msgs/msg/Float32
1777518379.508608,/lane/cross_track_error,-0.10921189188957214,std_msgs/msg/Float32
1777518379.542244,/lane/cross_track_error,-0.10921891033649445,std_msgs/msg/Float32
1777518379.575967,/lane/cross_track_error,-0.11026562750339508,std_msgs/msg/Float32
1777518379.6171286,/lane/cross_track_error,-0.1697617918252945,std_msgs/msg/Float32
1777518379.6412556,/lane/cross_track_error,-0.16874682903289795,std_msgs/msg/Float32
1777518379.72901,/lane/cross_track_error,-0.10955638438463211,std_msgs/msg/Float32
1777518379.7665346,/lane/cross_track_error,-0.10935962200164795,std_msgs/msg/Float32
1777518379.795552,/lane/cross_track_error,-0.16966113448143005,std_msgs/msg/Float32
1777518379.831493,/lane/cross_track_error,-0.10920792818069458,std_msgs/msg/Float32
1777518379.8729925,/lane/cross_track_error,-0.16727757453918457,std_msgs/msg/Float32
1777518379.897409,/lane/cross_track_error,-0.1700821965932846,std_msgs/msg/Float32
1777518379.9602807,/lane/cross_track_error,-0.1674576997756958,std_msgs/msg/Float32
1777518379.9956846,/lane/cross_track_error,-0.1098661944270134,std_msgs/msg/Float32
1777518380.049162,/lane/cross_track_error,-0.16939270496368408,std_msgs/msg/Float32
1777518380.0960548,/lane/cross_track_error,-0.10922899842262268,std_msgs/msg/Float32
1777518380.1471415,/lane/cross_track_error,-0.10989309847354889,std_msgs/msg/Float32
1777518380.1684794,/lane/cross_track_error,-0.10988817363977432,std_msgs/msg/Float32
1777518380.1924953,/lane/cross_track_error,-0.16923776268959045,std_msgs/msg/Float32
1777518380.219667,/lane/cross_track_error,-0.16830463707447052,std_msgs/msg/Float32
1777518380.2424936,/lane/cross_track_error,-0.16888374090194702,std_msgs/msg/Float32
1777518380.2668138,/lane/cross_track_error,-0.10957442969083786,std_msgs/msg/Float32
1777518380.2980173,/lane/cross_track_error,-0.10922899842262268,std_msgs/msg/Float32
1777518380.330758,/lane/cross_track_error,-0.10964250564575195,std_msgs/msg/Float32
1777518380.3666162,/lane/cross_track_error,-0.16852745413780212,std_msgs/msg/Float32
1777518380.4008317,/lane/cross_track_error,-0.10961636900901794,std_msgs/msg/Float32
1777518380.437575,/lane/cross_track_error,-0.16953302919864655,std_msgs/msg/Float32
1777518380.469351,/lane/cross_track_error,-0.17062146961688995,std_msgs/msg/Float32
1777518380.5034995,/lane/cross_track_error,-0.16918188333511353,std_msgs/msg/Float32
1777518380.536277,/lane/cross_track_error,-0.10943858325481415,std_msgs/msg/Float32
1777518380.5701308,/lane/cross_track_error,-0.1698589324951172,std_msgs/msg/Float32
1777518380.604161,/lane/cross_track_error,-0.10961636900901794,std_msgs/msg/Float32
1777518380.6360302,/lane/cross_track_error,-0.16925634443759918,std_msgs/msg/Float32
1777518380.6698363,/lane/cross_track_error,-0.17076092958450317,std_msgs/msg/Float32
1777518380.7044687,/lane/cross_track_error,-0.17083124816417694,std_msgs/msg/Float32
1777518380.737802,/lane/cross_track_error,-0.16945438086986542,std_msgs/msg/Float32
1777518380.770616,/lane/cross_track_error,-0.1674734354019165,std_msgs/msg/Float32
1777518380.804847,/lane/cross_track_error,-0.16839222609996796,std_msgs/msg/Float32
1777518380.837818,/lane/cross_track_error,-0.1700892299413681,std_msgs/msg/Float32
1777518380.8714106,/lane/cross_track_error,-0.16970086097717285,std_msgs/msg/Float32
1777518380.905209,/lane/cross_track_error,-0.16772012412548065,std_msgs/msg/Float32
1777518380.938611,/lane/cross_track_error,-0.16960659623146057,std_msgs/msg/Float32
1777518380.9710782,/lane/cross_track_error,-0.10922899842262268,std_msgs/msg/Float32
1777518381.006523,/lane/cross_track_error,-0.1707460880279541,std_msgs/msg/Float32
1777518381.0384662,/lane/cross_track_error,-0.11107122898101807,std_msgs/msg/Float32
1777518381.0734928,/lane/cross_track_error,-0.10924267023801804,std_msgs/msg/Float32
1777518381.107497,/lane/cross_track_error,-0.16707801818847656,std_msgs/msg/Float32
1777518381.1368515,/lane/cross_track_error,-0.16957443952560425,std_msgs/msg/Float32
1777518381.1685703,/lane/cross_track_error,-0.10921113193035126,std_msgs/msg/Float32
1777518381.2047625,/lane/cross_track_error,-0.16777029633522034,std_msgs/msg/Float32
1777518381.2358124,/lane/cross_track_error,-0.10940679907798767,std_msgs/msg/Float32
1777518381.2736764,/lane/cross_track_error,-0.16844630241394043,std_msgs/msg/Float32
1777518381.3177805,/lane/cross_track_error,-0.16949783265590668,std_msgs/msg/Float32
1777518381.339763,/lane/cross_track_error,-0.10947272181510925,std_msgs/msg/Float32
1777518381.3700325,/lane/cross_track_error,-0.16817565262317657,std_msgs/msg/Float32
1777518381.4049962,/lane/cross_track_error,-0.1697251796722412,std_msgs/msg/Float32
1777518381.4373312,/lane/cross_track_error,-0.1697007715702057,std_msgs/msg/Float32
1777518381.4719627,/lane/cross_track_error,-0.16869452595710754,std_msgs/msg/Float32
1777518381.5055225,/lane/cross_track_error,-0.16966404020786285,std_msgs/msg/Float32
1777518381.5385282,/lane/cross_track_error,-0.16889144480228424,std_msgs/msg/Float32
1777518381.5722785,/lane/cross_track_error,-0.16414935886859894,std_msgs/msg/Float32
1777518381.6071303,/lane/cross_track_error,-0.16503848135471344,std_msgs/msg/Float32
1777518381.6522803,/lane/cross_track_error,0.12840703129768372,std_msgs/msg/Float32
1777518381.6831543,/lane/cross_track_error,0.12751629948616028,std_msgs/msg/Float32
1777518381.7060814,/lane/cross_track_error,0.16319455206394196,std_msgs/msg/Float32
1777518381.7387824,/lane/cross_track_error,0.13448843359947205,std_msgs/msg/Float32
1777518381.7738261,/lane/cross_track_error,0.16780772805213928,std_msgs/msg/Float32
1777518381.807379,/lane/cross_track_error,0.17134621739387512,std_msgs/msg/Float32
1777518381.8385918,/lane/cross_track_error,0.17372719943523407,std_msgs/msg/Float32
1777518381.8753698,/lane/cross_track_error,0.18734996020793915,std_msgs/msg/Float32
1777518381.9057198,/lane/cross_track_error,0.19199147820472717,std_msgs/msg/Float32
1777518381.942702,/lane/cross_track_error,0.15109772980213165,std_msgs/msg/Float32
1777518381.9757752,/lane/cross_track_error,0.14505338668823242,std_msgs/msg/Float32
1777518382.0088975,/lane/cross_track_error,0.1523810178041458,std_msgs/msg/Float32
1777518382.0424473,/lane/cross_track_error,0.17047657072544098,std_msgs/msg/Float32
1777518382.0761597,/lane/cross_track_error,-0.22795608639717102,std_msgs/msg/Float32
1777518382.1061397,/lane/cross_track_error,0.16410373151302338,std_msgs/msg/Float32
1777518382.1535006,/lane/cross_track_error,0.12295171618461609,std_msgs/msg/Float32
1777518382.1821601,/lane/cross_track_error,0.14812922477722168,std_msgs/msg/Float32
1777518382.2074876,/lane/cross_track_error,0.10106845200061798,std_msgs/msg/Float32
1777518382.2403433,/lane/cross_track_error,0.09060968458652496,std_msgs/msg/Float32
1777518382.273687,/lane/cross_track_error,0.10781509429216385,std_msgs/msg/Float32
1777518382.308868,/lane/cross_track_error,0.10627488791942596,std_msgs/msg/Float32
1777518382.3432448,/lane/cross_track_error,0.1022527739405632,std_msgs/msg/Float32
1777518382.3754117,/lane/cross_track_error,0.06381482630968094,std_msgs/msg/Float32
1777518382.4114487,/lane/cross_track_error,0.022961292415857315,std_msgs/msg/Float32
1777518382.442163,/lane/cross_track_error,0.004510066006332636,std_msgs/msg/Float32
1777518382.4756055,/lane/cross_track_error,0.03318285942077637,std_msgs/msg/Float32
1777518382.5096796,/lane/cross_track_error,-0.0031187294516712427,std_msgs/msg/Float32
1777518382.542946,/lane/cross_track_error,-0.0005971473874524236,std_msgs/msg/Float32
1777518382.5753431,/lane/cross_track_error,0.34777745604515076,std_msgs/msg/Float32
1777518382.608682,/lane/cross_track_error,-0.044864263385534286,std_msgs/msg/Float32
1777518382.6426466,/lane/cross_track_error,0.27022960782051086,std_msgs/msg/Float32
1777518382.6761136,/lane/cross_track_error,0.24987559020519257,std_msgs/msg/Float32
1777518382.709759,/lane/cross_track_error,0.2751152515411377,std_msgs/msg/Float32
1777518382.741543,/lane/cross_track_error,0.2735773026943207,std_msgs/msg/Float32
1777518382.7745829,/lane/cross_track_error,0.2036682367324829,std_msgs/msg/Float32
1777518382.8084826,/lane/cross_track_error,0.19112299382686615,std_msgs/msg/Float32
1777518382.8424413,/lane/cross_track_error,0.22973719239234924,std_msgs/msg/Float32
1777518382.8732378,/lane/cross_track_error,0.1785908043384552,std_msgs/msg/Float32
1777518382.908618,/lane/cross_track_error,0.2089448869228363,std_msgs/msg/Float32
1777518382.942783,/lane/cross_track_error,0.16190890967845917,std_msgs/msg/Float32
1777518382.9751828,/lane/cross_track_error,0.20578931272029877,std_msgs/msg/Float32
1777518383.0087051,/lane/cross_track_error,0.2061385065317154,std_msgs/msg/Float32
1777518383.0465379,/lane/cross_track_error,0.16397160291671753,std_msgs/msg/Float32
1777518383.0788448,/lane/cross_track_error,0.16928839683532715,std_msgs/msg/Float32
1777518383.111205,/lane/cross_track_error,0.17220787703990936,std_msgs/msg/Float32
1777518383.1453109,/lane/cross_track_error,0.22443781793117523,std_msgs/msg/Float32
1777518383.1759624,/lane/cross_track_error,0.23790553212165833,std_msgs/msg/Float32
1777518383.2098975,/lane/cross_track_error,0.23665203154087067,std_msgs/msg/Float32
1777518383.2435699,/lane/cross_track_error,0.22120898962020874,std_msgs/msg/Float32
1777518383.2783325,/lane/cross_track_error,0.27854475378990173,std_msgs/msg/Float32
1777518383.310301,/lane/cross_track_error,0.28492292761802673,std_msgs/msg/Float32
1777518383.3445508,/lane/cross_track_error,0.24318207800388336,std_msgs/msg/Float32
1777518383.3796558,/lane/cross_track_error,0.2593556046485901,std_msgs/msg/Float32
1777518383.4121165,/lane/cross_track_error,0.2695198059082031,std_msgs/msg/Float32
1777518383.4461713,/lane/cross_track_error,0.27307847142219543,std_msgs/msg/Float32
1777518383.4782228,/lane/cross_track_error,0.2738421857357025,std_msgs/msg/Float32
1777518383.5135384,/lane/cross_track_error,0.3378055691719055,std_msgs/msg/Float32
1777518383.5452874,/lane/cross_track_error,0.28738561272621155,std_msgs/msg/Float32
1777518383.5776193,/lane/cross_track_error,0.2915433347225189,std_msgs/msg/Float32
1777518383.610844,/lane/cross_track_error,0.3066695034503937,std_msgs/msg/Float32
1777518383.6441126,/lane/cross_track_error,0.3046651780605316,std_msgs/msg/Float32
1777518383.6781797,/lane/cross_track_error,0.3476756811141968,std_msgs/msg/Float32
1777518383.7209759,/lane/cross_track_error,0.2996685206890106,std_msgs/msg/Float32
1777518383.745759,/lane/cross_track_error,0.3055693507194519,std_msgs/msg/Float32
1777518383.7800999,/lane/cross_track_error,0.33211037516593933,std_msgs/msg/Float32
1777518383.8135037,/lane/cross_track_error,0.2995070815086365,std_msgs/msg/Float32
1777518383.8468244,/lane/cross_track_error,0.3046436905860901,std_msgs/msg/Float32
1777518383.8802857,/lane/cross_track_error,0.29998499155044556,std_msgs/msg/Float32
1777518383.9118226,/lane/cross_track_error,0.29037463665008545,std_msgs/msg/Float32
1777518383.9559586,/lane/cross_track_error,0.3343234360218048,std_msgs/msg/Float32
1777518383.9814372,/lane/cross_track_error,0.307854562997818,std_msgs/msg/Float32
1777518384.013278,/lane/cross_track_error,0.2789776623249054,std_msgs/msg/Float32
1777518384.046208,/lane/cross_track_error,0.3203759789466858,std_msgs/msg/Float32
1777518384.082251,/lane/cross_track_error,-0.2314170002937317,std_msgs/msg/Float32
1777518384.1119895,/lane/cross_track_error,0.2700771391391754,std_msgs/msg/Float32
1777518384.1488447,/lane/cross_track_error,0.2622986435890198,std_msgs/msg/Float32
1777518384.1821237,/lane/cross_track_error,0.3036859333515167,std_msgs/msg/Float32
1777518384.2126794,/lane/cross_track_error,0.24166850745677948,std_msgs/msg/Float32
1777518384.2999532,/lane/cross_track_error,0.21538642048835754,std_msgs/msg/Float32
1777518384.3427577,/lane/cross_track_error,0.21148337423801422,std_msgs/msg/Float32
1777518384.3680582,/lane/cross_track_error,0.20289811491966248,std_msgs/msg/Float32
1777518384.394836,/lane/cross_track_error,0.20436279475688934,std_msgs/msg/Float32
1777518384.426852,/lane/cross_track_error,0.2432016134262085,std_msgs/msg/Float32
1777518384.4613578,/lane/cross_track_error,0.19787642359733582,std_msgs/msg/Float32
1777518384.5080445,/lane/cross_track_error,0.19786427915096283,std_msgs/msg/Float32
1777518384.5319755,/lane/cross_track_error,0.1926426887512207,std_msgs/msg/Float32
1777518384.5638306,/lane/cross_track_error,0.2549198269844055,std_msgs/msg/Float32
1777518384.5937936,/lane/cross_track_error,0.2004743367433548,std_msgs/msg/Float32
1777518384.6271489,/lane/cross_track_error,0.21393772959709167,std_msgs/msg/Float32
1777518384.6622221,/lane/cross_track_error,0.27124324440956116,std_msgs/msg/Float32
1777518384.6944466,/lane/cross_track_error,0.28548258543014526,std_msgs/msg/Float32
1777518384.7302353,/lane/cross_track_error,0.2327699363231659,std_msgs/msg/Float32
1777518384.7614794,/lane/cross_track_error,0.24543185532093048,std_msgs/msg/Float32
1777518384.7951522,/lane/cross_track_error,0.2563992738723755,std_msgs/msg/Float32
1777518384.8301566,/lane/cross_track_error,0.2649208903312683,std_msgs/msg/Float32
1777518384.8635364,/lane/cross_track_error,0.3109452724456787,std_msgs/msg/Float32
1777518384.8967586,/lane/cross_track_error,0.26773107051849365,std_msgs/msg/Float32
1777518384.998486,/lane/cross_track_error,0.2744741141796112,std_msgs/msg/Float32
1777518385.0281096,/lane/cross_track_error,0.280796080827713,std_msgs/msg/Float32
1777518385.0637612,/lane/cross_track_error,0.27911898493766785,std_msgs/msg/Float32
1777518385.0965075,/lane/cross_track_error,0.2782944440841675,std_msgs/msg/Float32
1777518385.129698,/lane/cross_track_error,0.2827399969100952,std_msgs/msg/Float32
1777518385.1758509,/lane/cross_track_error,0.3239079415798187,std_msgs/msg/Float32
1777518385.2015805,/lane/cross_track_error,0.27472466230392456,std_msgs/msg/Float32
1777518385.2287128,/lane/cross_track_error,0.32577455043792725,std_msgs/msg/Float32
1777518385.2602983,/lane/cross_track_error,0.2745213806629181,std_msgs/msg/Float32
1777518385.2941136,/lane/cross_track_error,0.26897722482681274,std_msgs/msg/Float32
1777518385.3287017,/lane/cross_track_error,0.31511616706848145,std_msgs/msg/Float32
1777518385.3620098,/lane/cross_track_error,0.31950896978378296,std_msgs/msg/Float32
1777518385.3973906,/lane/cross_track_error,0.31362539529800415,std_msgs/msg/Float32
1777518385.4288108,/lane/cross_track_error,0.30982905626296997,std_msgs/msg/Float32
1777518385.4613664,/lane/cross_track_error,0.25723811984062195,std_msgs/msg/Float32
1777518385.497625,/lane/cross_track_error,0.2538048326969147,std_msgs/msg/Float32
1777518385.5310597,/lane/cross_track_error,0.2552805244922638,std_msgs/msg/Float32
1777518385.5629835,/lane/cross_track_error,0.3050786256790161,std_msgs/msg/Float32
1777518385.596976,/lane/cross_track_error,0.24841603636741638,std_msgs/msg/Float32
1777518385.6297941,/lane/cross_track_error,0.2400977611541748,std_msgs/msg/Float32
1777518385.6644182,/lane/cross_track_error,0.2429998219013214,std_msgs/msg/Float32
1777518385.6970778,/lane/cross_track_error,0.24123530089855194,std_msgs/msg/Float32
1777518385.7292247,/lane/cross_track_error,0.239386186003685,std_msgs/msg/Float32
1777518385.7640903,/lane/cross_track_error,0.23944154381752014,std_msgs/msg/Float32
1777518385.7946835,/lane/cross_track_error,0.24281801283359528,std_msgs/msg/Float32
1777518385.8305523,/lane/cross_track_error,0.23922662436962128,std_msgs/msg/Float32
1777518385.8640924,/lane/cross_track_error,0.24488084018230438,std_msgs/msg/Float32
1777518385.8958704,/lane/cross_track_error,0.24684056639671326,std_msgs/msg/Float32
1777518385.9284167,/lane/cross_track_error,0.3078717887401581,std_msgs/msg/Float32
1777518385.961856,/lane/cross_track_error,0.31094419956207275,std_msgs/msg/Float32
1777518385.9941888,/lane/cross_track_error,0.30987709760665894,std_msgs/msg/Float32
1777518386.0295157,/lane/cross_track_error,0.26497960090637207,std_msgs/msg/Float32
1777518386.062,/lane/cross_track_error,0.26146310567855835,std_msgs/msg/Float32
1777518386.0973623,/lane/cross_track_error,0.26049619913101196,std_msgs/msg/Float32
1777518386.1294446,/lane/cross_track_error,0.2607758045196533,std_msgs/msg/Float32
1777518386.1611037,/lane/cross_track_error,0.32311224937438965,std_msgs/msg/Float32
1777518386.199362,/lane/cross_track_error,0.33982738852500916,std_msgs/msg/Float32
1777518386.2279756,/lane/cross_track_error,0.2768978476524353,std_msgs/msg/Float32
1777518386.2608979,/lane/cross_track_error,0.28223422169685364,std_msgs/msg/Float32
1777518386.2948375,/lane/cross_track_error,0.2808016538619995,std_msgs/msg/Float32
1777518386.3287296,/lane/cross_track_error,0.2800564169883728,std_msgs/msg/Float32
1777518386.3622723,/lane/cross_track_error,0.2861357629299164,std_msgs/msg/Float32
1777518386.3938382,/lane/cross_track_error,0.34066760540008545,std_msgs/msg/Float32
1777518386.4286625,/lane/cross_track_error,0.34860920906066895,std_msgs/msg/Float32
1777518386.4605803,/lane/cross_track_error,0.2942360043525696,std_msgs/msg/Float32
1777518386.4966443,/lane/cross_track_error,0.29595088958740234,std_msgs/msg/Float32
1777518386.532677,/lane/cross_track_error,0.29113417863845825,std_msgs/msg/Float32
1777518386.561427,/lane/cross_track_error,0.28820860385894775,std_msgs/msg/Float32
1777518386.6605322,/lane/cross_track_error,0.34016963839530945,std_msgs/msg/Float32
1777518386.6967678,/lane/cross_track_error,0.28683382272720337,std_msgs/msg/Float32
1777518386.732063,/lane/cross_track_error,0.2865217924118042,std_msgs/msg/Float32
1777518386.7650368,/lane/cross_track_error,0.27967822551727295,std_msgs/msg/Float32
1777518386.7974296,/lane/cross_track_error,0.28543567657470703,std_msgs/msg/Float32
1777518386.8320744,/lane/cross_track_error,0.28984561562538147,std_msgs/msg/Float32
1777518386.8646052,/lane/cross_track_error,0.2895711362361908,std_msgs/msg/Float32
1777518386.9063604,/lane/cross_track_error,0.28707554936408997,std_msgs/msg/Float32
1777518386.9323626,/lane/cross_track_error,0.28853142261505127,std_msgs/msg/Float32
1777518386.9619472,/lane/cross_track_error,0.2874538004398346,std_msgs/msg/Float32
1777518386.9957237,/lane/cross_track_error,0.29027828574180603,std_msgs/msg/Float32
1777518387.0280504,/lane/cross_track_error,0.2924164831638336,std_msgs/msg/Float32
1777518387.0606687,/lane/cross_track_error,0.357185959815979,std_msgs/msg/Float32
1777518387.0941923,/lane/cross_track_error,0.35415270924568176,std_msgs/msg/Float32
1777518387.1268659,/lane/cross_track_error,0.3136807382106781,std_msgs/msg/Float32
1777518387.162052,/lane/cross_track_error,0.3776472806930542,std_msgs/msg/Float32
1777518387.196488,/lane/cross_track_error,0.3234546184539795,std_msgs/msg/Float32
1777518387.2350426,/lane/cross_track_error,0.34322258830070496,std_msgs/msg/Float32
1777518387.2609904,/lane/cross_track_error,0.3953179121017456,std_msgs/msg/Float32
1777518387.2936776,/lane/cross_track_error,0.3534318208694458,std_msgs/msg/Float32
1777518387.3277009,/lane/cross_track_error,0.35454851388931274,std_msgs/msg/Float32
1777518387.360259,/lane/cross_track_error,0.42099177837371826,std_msgs/msg/Float32
1777518387.3962703,/lane/cross_track_error,0.42380377650260925,std_msgs/msg/Float32
1777518387.426994,/lane/cross_track_error,0.4241752624511719,std_msgs/msg/Float32
1777518387.4607358,/lane/cross_track_error,0.4308924973011017,std_msgs/msg/Float32
1777518387.4959555,/lane/cross_track_error,0.3696122467517853,std_msgs/msg/Float32
1777518387.5291631,/lane/cross_track_error,0.3719637393951416,std_msgs/msg/Float32
1777518387.5622547,/lane/cross_track_error,0.42718982696533203,std_msgs/msg/Float32
1777518387.5961883,/lane/cross_track_error,-0.000302860455121845,std_msgs/msg/Float32
1777518387.627646,/lane/cross_track_error,0.43183958530426025,std_msgs/msg/Float32
1777518387.6627915,/lane/cross_track_error,0.3904709219932556,std_msgs/msg/Float32
1777518387.693992,/lane/cross_track_error,0.3921983242034912,std_msgs/msg/Float32
1777518387.7274122,/lane/cross_track_error,0.3950989842414856,std_msgs/msg/Float32
1777518387.7625327,/lane/cross_track_error,0.4102608561515808,std_msgs/msg/Float32
1777518387.7952821,/lane/cross_track_error,0.41270002722740173,std_msgs/msg/Float32
1777518387.8307395,/lane/cross_track_error,0.008421847596764565,std_msgs/msg/Float32
1777518387.8614044,/lane/cross_track_error,0.4268932342529297,std_msgs/msg/Float32
1777518387.8972857,/lane/cross_track_error,0.009564624167978764,std_msgs/msg/Float32
1777518387.927417,/lane/cross_track_error,0.39899134635925293,std_msgs/msg/Float32
1777518387.9638896,/lane/cross_track_error,0.026830075308680534,std_msgs/msg/Float32
