timestamp,topic,lane.cross_track_error.data,lane.cross_track_error.__msgtype__
1777518330.9573677,/lane/cross_track_error,0.2996065616607666,std_msgs/msg/Float32
1777518330.9848607,/lane/cross_track_error,0.34797203540802,std_msgs/msg/Float32
1777518331.043423,/lane/cross_track_error,0.30888789892196655,std_msgs/msg/Float32
1777518331.066442,/lane/cross_track_error,0.2997146546840668,std_msgs/msg/Float32
1777518331.0971093,/lane/cross_track_error,0.3437826633453369,std_msgs/msg/Float32
1777518331.1417608,/lane/cross_track_error,0.3425382375717163,std_msgs/msg/Float32
1777518331.163354,/lane/cross_track_error,0.3344743847846985,std_msgs/msg/Float32
1777518331.1977296,/lane/cross_track_error,0.3328181803226471,std_msgs/msg/Float32
1777518331.2316105,/lane/cross_track_error,0.27930665016174316,std_msgs/msg/Float32
1777518331.2642446,/lane/cross_track_error,0.33086246252059937,std_msgs/msg/Float32
1777518331.299447,/lane/cross_track_error,0.27273985743522644,std_msgs/msg/Float32
1777518331.3345006,/lane/cross_track_error,0.2662447988986969,std_msgs/msg/Float32
1777518331.3672745,/lane/cross_track_error,0.26327091455459595,std_msgs/msg/Float32
1777518331.4008114,/lane/cross_track_error,0.30885007977485657,std_msgs/msg/Float32
1777518331.433681,/lane/cross_track_error,0.29963862895965576,std_msgs/msg/Float32
1777518331.4654255,/lane/cross_track_error,0.2929650545120239,std_msgs/msg/Float32
1777518331.5006814,/lane/cross_track_error,0.22792674601078033,std_msgs/msg/Float32
1777518331.5332682,/lane/cross_track_error,0.27289140224456787,std_msgs/msg/Float32
1777518331.5668561,/lane/cross_track_error,0.2101380079984665,std_msgs/msg/Float32
1777518331.6012776,/lane/cross_track_error,0.2504013478755951,std_msgs/msg/Float32
1777518331.6343138,/lane/cross_track_error,0.19254322350025177,std_msgs/msg/Float32
1777518331.6670089,/lane/cross_track_error,0.2423667311668396,std_msgs/msg/Float32
1777518331.701442,/lane/cross_track_error,0.2260420322418213,std_msgs/msg/Float32
1777518331.7356348,/lane/cross_track_error,0.17113694548606873,std_msgs/msg/Float32
1777518331.7693284,/lane/cross_track_error,0.22084850072860718,std_msgs/msg/Float32
1777518331.8110495,/lane/cross_track_error,0.16255737841129303,std_msgs/msg/Float32
1777518331.8334966,/lane/cross_track_error,0.16134010255336761,std_msgs/msg/Float32
1777518331.870829,/lane/cross_track_error,0.2140842229127884,std_msgs/msg/Float32
1777518331.9005156,/lane/cross_track_error,0.15967659652233124,std_msgs/msg/Float32
1777518331.9327035,/lane/cross_track_error,0.21380871534347534,std_msgs/msg/Float32
1777518331.9641192,/lane/cross_track_error,0.16192972660064697,std_msgs/msg/Float32
1777518331.998286,/lane/cross_track_error,0.1636713147163391,std_msgs/msg/Float32
1777518332.0317717,/lane/cross_track_error,0.2238614857196808,std_msgs/msg/Float32
1777518332.0662737,/lane/cross_track_error,0.17115287482738495,std_msgs/msg/Float32
1777518332.0984395,/lane/cross_track_error,0.2292582392692566,std_msgs/msg/Float32
1777518332.1311805,/lane/cross_track_error,0.22972382605075836,std_msgs/msg/Float32
1777518332.164957,/lane/cross_track_error,0.18408028781414032,std_msgs/msg/Float32
1777518332.1989038,/lane/cross_track_error,0.19269007444381714,std_msgs/msg/Float32
1777518332.2306511,/lane/cross_track_error,0.19612474739551544,std_msgs/msg/Float32
1777518332.2688081,/lane/cross_track_error,0.25720933079719543,std_msgs/msg/Float32
1777518332.30156,/lane/cross_track_error,0.2004157304763794,std_msgs/msg/Float32
1777518332.3329892,/lane/cross_track_error,0.26321372389793396,std_msgs/msg/Float32
1777518332.3683417,/lane/cross_track_error,0.21134178340435028,std_msgs/msg/Float32
1777518332.4002988,/lane/cross_track_error,0.25678694248199463,std_msgs/msg/Float32
1777518332.432517,/lane/cross_track_error,0.2119939774274826,std_msgs/msg/Float32
